"","sexo","codmunocor","causabas","n","cod_cat","categoria","subcategoria","ipea","municipio","total","uf_codigo","taxa_incidencia"
"2263","Feminino","520800","Y000",1,"Y00","Agressão por meio de um objeto contundente","Agressão por meio de um objeto contundente - residência","Agressões","Formosa",59797,"52",1.67232469856347e-05
"2264","Feminino","520800","Y199",1,"Y19","Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada","Envenenamento [intoxicação] por e exposição a outros produtos químicos e substâncias nocivas e aos não especificados, intenção não determinada - local não especificado","(Eventos (fatos) cuja intenção é indeterminada)","Formosa",59797,"52",1.67232469856347e-05
"2265","Feminino","520810","V299",1,"V29","Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Motociclista [qualquer] traumatizado em um acidente de trânsito não especificado","Acidentes de transporte","Formoso",2129,"52",0.000469704086425552
"2266","Feminino","520810","X707",1,"X70","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação - fazenda","Lesões autoprovocadas intencionalmente","Formoso",2129,"52",0.000469704086425552
"2267","Feminino","520840","X700",1,"X70","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação - residência","Lesões autoprovocadas intencionalmente","Goianápolis",5533,"52",0.000180733779143322
"2268","Feminino","520860","V092",1,"V09","Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Pedestre traumatizado em um acidente de trânsito envolvendo outros veículos e os não especificados, a motor","Acidentes de transporte","Goianésia",33872,"52",2.95229097779877e-05
"2269","Feminino","520860","V235",1,"V23","Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - passageiro traumatizado em um acidente de trânsito","Acidentes de transporte","Goianésia",33872,"52",2.95229097779877e-05
"2270","Feminino","520860","V244",1,"V24","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Goianésia",33872,"52",2.95229097779877e-05
"2271","Feminino","520860","V245",1,"V24","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - passageiro traumatizado em um acidente de trânsito","Acidentes de transporte","Goianésia",33872,"52",2.95229097779877e-05
"2272","Feminino","520860","V295",1,"V29","Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Passageiro traumatizado em colisão com outros veículos e com veículos não especificados, a motor, em um acidente de trânsito","Acidentes de transporte","Goianésia",33872,"52",2.95229097779877e-05
"2273","Feminino","520860","W019",1,"W01","Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés]","Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés] - local não especificado","Quedas","Goianésia",33872,"52",2.95229097779877e-05
"2274","Feminino","520860","X950",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - residência","Agressões","Goianésia",33872,"52",2.95229097779877e-05
"2275","Feminino","520860","X990",1,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - residência","Agressões","Goianésia",33872,"52",2.95229097779877e-05
"2276","Feminino","520860","X994",1,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - rua e estrada","Agressões","Goianésia",33872,"52",2.95229097779877e-05
"2277","Feminino","520870","V021",2,"V02","Pedestre traumatizado em colisão com um veículo a motor de duas ou três rodas","Pedestre traumatizado em colisão com um veículo a motor de duas ou três rodas - acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",2.55619474625294e-06
"2278","Feminino","520870","V031",5,"V03","Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",6.39048686563234e-06
"2279","Feminino","520870","V039",1,"V03","Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - acidente não especificado se de trânsito ou não de trânsito","Acidentes de transporte","Goiânia",782413,"52",1.27809737312647e-06
"2280","Feminino","520870","V090",1,"V09","Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Pedestre traumatizado em um acidente não-de-trânsito, envolvendo outros veículos a motor e os não especificados","Acidentes de transporte","Goiânia",782413,"52",1.27809737312647e-06
"2281","Feminino","520870","V093",7,"V09","Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Pedestre traumatizado em um acidente de trânsito não especificado","Acidentes de transporte","Goiânia",782413,"52",8.94668161188528e-06
"2282","Feminino","520870","V129",1,"V12","Ciclista traumatizado em colisão com um veículo a motor de duas ou três rodas","Ciclista traumatizado em colisão com um veículo a motor de duas ou três rodas - ciclista não especificado traumatizado em um acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",1.27809737312647e-06
"2283","Feminino","520870","V134",1,"V13","Ciclista traumatizado em colisão com um automóvel, ""pick up"" ou caminhonete","Ciclista traumatizado em colisão com um automóvel, ""pick up"" ou caminhonete - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",1.27809737312647e-06
"2284","Feminino","520870","V149",1,"V14","Ciclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus","Ciclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - ciclista não especificado traumatizado em um acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",1.27809737312647e-06
"2285","Feminino","520870","V174",1,"V17","Ciclista traumatizado em colisão com um objeto fixo ou parado","Ciclista traumatizado em colisão com um objeto fixo ou parado - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",1.27809737312647e-06
"2286","Feminino","520870","V175",1,"V17","Ciclista traumatizado em colisão com um objeto fixo ou parado","Ciclista traumatizado em colisão com um objeto fixo ou parado - passageiro traumatizado em um acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",1.27809737312647e-06
"2287","Feminino","520870","V184",1,"V18","Ciclista traumatizado em um acidente de transporte sem colisão","Ciclista traumatizado em um acidente de transporte sem colisão - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",1.27809737312647e-06
"2288","Feminino","520870","V229",1,"V22","Motociclista traumatizado em colisão com um veículo a motor de duas ou três rodas","Motociclista traumatizado em colisão com um veículo a motor de duas ou três rodas - motociclista não especificado traumatizado em um acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",1.27809737312647e-06
"2289","Feminino","520870","V234",3,"V23","Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",3.83429211937941e-06
"2290","Feminino","520870","V235",3,"V23","Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - passageiro traumatizado em um acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",3.83429211937941e-06
"2291","Feminino","520870","V244",2,"V24","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",2.55619474625294e-06
"2292","Feminino","520870","V245",1,"V24","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - passageiro traumatizado em um acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",1.27809737312647e-06
"2293","Feminino","520870","V249",1,"V24","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - motociclista não especificado traumatizado em um acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",1.27809737312647e-06
"2294","Feminino","520870","V274",3,"V27","Motociclista traumatizado em colisão com um objeto fixo ou parado","Motociclista traumatizado em colisão com um objeto fixo ou parado - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",3.83429211937941e-06
"2295","Feminino","520870","V275",1,"V27","Motociclista traumatizado em colisão com um objeto fixo ou parado","Motociclista traumatizado em colisão com um objeto fixo ou parado - passageiro traumatizado em um acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",1.27809737312647e-06
"2296","Feminino","520870","V284",2,"V28","Motociclista traumatizado em um acidente de transporte sem colisão","Motociclista traumatizado em um acidente de transporte sem colisão - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",2.55619474625294e-06
"2297","Feminino","520870","V289",1,"V28","Motociclista traumatizado em um acidente de transporte sem colisão","Motociclista traumatizado em um acidente de transporte sem colisão - motociclista não especificado traumatizado em um acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",1.27809737312647e-06
"2298","Feminino","520870","V299",1,"V29","Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Motociclista [qualquer] traumatizado em um acidente de trânsito não especificado","Acidentes de transporte","Goiânia",782413,"52",1.27809737312647e-06
"2299","Feminino","520870","V435",2,"V43","Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - condutor [motorista] traumatizado em um acidente de trânsito","Acidentes de transporte","Goiânia",782413,"52",2.55619474625294e-06
