"","cod_municipio","cod_municipiodv","municipio","Tipo","CEP","Endereço"
"2189",311480,3114808,"Carvalhos","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","37456-970","Av Esdras Thomas, 295, CENTRO"
"2190",310850,3108503,"Botumirim","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39596-972","Rua Primeiro de Março, 22, CENTRO"
"2191",310730,3107307,"Bocaiúva","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39390-970","Av. Hebert de Souza, 351, CENTRO"
"2192",313005,3130051,"Icaraí de Minas","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39318-972","Rua Raimundo Gabriel, 122, CENTRO"
"2193",314980,3149804,"Perdizes","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","38170-000","Av. Gercino Coutinho, 27, PERDIZES"
"2194",313862,3138625,"Limeira do Oeste","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","38295-000","Rua Pernanbuco, 949, LIMEIRA DO OESTE"
"2195",316750,3167509,"Simão Pereira","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","36123-000","Rua Dr. Duarte de Abreu, 90, SIMÃO PEREIRA"
"2196",311210,3112109,"Caparaó","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","36834-000","Avenida Americo Vespucio de Carvalho, 120, CAPARAÓ"
"2197",314795,3147956,"Patis","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39378-000","Avenida Mendes Camelo, 81, PATIS"
"2198",310490,3104908,"Baependi","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","37443-970","Rua Dr. Cornélio Magalhães, 97, CENTRO"
"2199",315445,3154457,"Riachinho","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","38640-000","Rua Babilônia, 541 - Centro, 541, RIACHINHO"
"2200",312500,3125002,"Ewbank da Câmara","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","36108-000","AV SANTO ANTONIO, 441, EWBANK DA CÂMARA"
"2201",316500,3165008,"São Tiago","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","36350-000","PRAÇA MINISTRO GABRIEL PASSOS, 669, SÃO TIAGO"
"2202",313980,3139805,"Mar de Espanha","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","36640-000","Praça Barão de Ayuruoca, 53, MAR DE ESPANHA"
"2203",310040,3100401,"Acaiaca","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","35438-970","Praça Tancredo Neves, 35, CENTRO"
"2204",315890,3158904,"Santana do Manhuaçu","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","36940-000","Rua Major Custódio, 96, SANTANA DO MANHUAÇU"
"2205",315080,3150802,"Piranga","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","36480-000","Rua Vereadora Maria Anselmo, 119, PIRANGA"
"2206",310460,3104601,"Astolfo Dutra","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","36780-000","PRAÇA GOVERNADOR VALADARES, 77, ASTOLFO DUTRA"
"2207",312200,3122009,"Divino","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","36820-000","RUA MARINHO CARLOS DE SOUZA, 05, DIVINO"
"2208",311790,3117900,"Congonhal","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","37584-970","Rua Benedito Isaias de Lima, 226, CENTRO"
"2209",310750,3107505,"Bom Jardim de Minas","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","37310-970","AVENIDA DOM SILVÉRIO, 170, CENTRO"
"2210",312825,3128253,"Guaraciama","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39397-000","Rua  João Veloso, 140, GUARACIAMA"
"2211",312010,3120102,"Couto de Magalhães de Minas","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39188-000","Rua a Sebastião Francisco Mota, 45 / Centro, COUTO DE MAGALHÃES DE MINAS"
"2212",316670,3166709,"Serra dos Aimorés","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39868-000","Av. Amazonas, Centro, 700, SERRA DOS AIMORÉS"
"2213",311545,3115458,"Catuji","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39816-000","Praça Getúlio Vargas, Centro, 21, CATUJI"
"2214",310665,3106655,"Berizal","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39555-000","Praça João Ferreira Souto, 515, BERIZAL"
"2215",316040,3160405,"Santo Antônio do Monte","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","35560-970","Av. Presidente Tancredo Neves, 326, CENTRO"
"2216",311930,3119302,"Coromandel","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","38550-000","Rua Artur Bernardes, 170, COROMANDEL"
"2217",315140,3151404,"Pitangui","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","35650-970","Rua Lacerdino Rocha, 199, CENTRO"
"2218",314540,3145406,"Olaria","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","36145-000","Praça 1º de Março, 13, OLARIA"
"2219",315560,3155603,"Rio Pardo de Minas","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39530-000","Avenida Rafael Bastos Pereira, 337, RIO PARDO DE MINAS"
"2220",316800,3168002,"Taiobeiras","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39550-972","Rua Grão Mogol, 53, CENTRO"
"2221",316292,3162922,"São Joaquim de Bicas","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","32920-000","Av. José Gabriel de Resende, 340 - Bairro Tereza Cristina, SÃO JOAQUIM DE BICAS"
"2222",312540,3125408,"Felício dos Santos","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39180-000","Rua Feliciano Canuto, Centro, 73, FELÍCIO DOS SANTOS"
"2223",314000,3140001,"Mariana","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","35420-000","AVENIDA GETÚLIO VARGAS, 110, MARIANA"
"2224",314610,3146107,"Ouro Preto","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","35400-000","RUA DIOGO DE VASCONCELOS, 30, OURO PRETO"
"2225",313650,3136504,"Jordânia","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39920-000","Rua São Francisco, 357, JORDÂNIA"
"2226",314550,3145505,"Olímpio Noronha","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","37488-000","Rua 1° de março, 450, CENTRO, OLÍMPIO NORONHA"
"2227",315790,3157906,"Santa Margarida","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","36913-000","Praça Cônego Arnaldo, 78, SANTA MARGARIDA"
"2228",316935,3169356,"Três Marias","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39205-970","Praça Castelo Branco, 003, CENTRO"
"2229",314470,3144706,"Nova Era","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","35920-000","Rua Governador Valadares, Centro, 68, NOVA ERA"
"2230",314120,3141207,"Matutina","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","38870-970","Rua José Londe Filho, 354, CENTRO"
"2231",315930,3159308,"Santa Rita de Jacutinga","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","36135-000","Rua Waldomiro Osório Rodrigues, SN, SANTA RITA DE JACUTINGA"
"2232",310190,3101904,"Alpinópolis","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","37940-970","Rua Major Gonçalves, 155, CENTRO"
"2233",311840,3118403,"Conselheiro Pena","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","35240-000","Rua Antônio Aprígio , Centro, 709, CONSELHEIRO PENA"
"2234",312707,3127073,"Fruta de Leite","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39558-000","Rua Montes Claros, 900, FRUTA DE LEITE"
"2235",313810,3138104,"Lassance","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39250-000","Rua Expedicionários, 453, LASSANCE"
"2236",314505,3145059,"Nova Porteirinha","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39525-000","AVENIDA TANCREDO NEVES, 260, NOVA PORTEIRINHA"
"2237",317000,3170008,"Ubaí","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39320-000","Rua Francisco Macambira, 37, UBAÍ"
"2238",311090,3110905,"Campanha","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","37400-970","Dr. Brandão, 59, CENTRO"
"2239",316970,3169703,"Turmalina","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39660-000","Av Lauro Machado, 230, TURMALINA"
"2240",310860,3108602,"Brasília de Minas","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39330-000","Avenida Ruy Barbosa, 355, BRASÍLIA DE MINAS"
"2241",317043,3170438,"União de Minas","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","38288-000","avenida: cinco, 1023, UNIÃO DE MINAS"
"2242",313640,3136405,"Joaquim Felício","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39240-000","Prédio da Estação Ferroviária de Joaquim Felício, S/N, JOAQUIM FELÍCIO"
"2243",314537,3145372,"Novorizonte","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39568-000","Av. João Bernardino de Souza, 714, NOVORIZONTE"
"2244",312280,3122801,"Dom Viçoso","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","37474-970","Rua Waldemar de Oliveira, 01, CENTRO"
"2245",313400,3134004,"Itinga","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39610-000","Avenida Maria Antônia Gonçalves Reis, 34, ITINGA"
"2246",316240,3162401,"São João da Ponte","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39430-000","Rua Alvino Cordeiro, 504, SÃO JOÃO DA PONTE"
"2247",317080,3170800,"Várzea da Palma","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39260-000","Rua Aristides Pereira, 74, VÁRZEA DA PALMA"
"2248",314465,3144656,"Ninheira","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39553-000","Rua Vivina Rocha Matos, 100, NINHEIRA"
"2249",313065,3130655,"Indaiabira","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39536-000","Rua Ademar Alves, 34, INDAIABIRA"
"2250",310945,3109451,"Cabeceira Grande","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","38625-000","AV SÃO JOSÉ, S/N, CABECEIRA GRANDE"
"2251",312170,3121704,"Diogo de Vasconcelos","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","35437-000","DIOGO DE VASCONCELOS, 38, DIOGO DE VASCONCELOS"
"2252",315070,3150703,"Pirajuba","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","38210-000","Praça José Moises Miziara Sobrinho, 10, PIRAJUBA"
"2253",311547,3115474,"Catuti","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","39526-973","Rua Bom Jesus, 208, CENTRO"
"2254",313160,3131604,"Iraí de Minas","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","38510-000","Rua Eduardo Luiz Vieira, 350  - Centro, 350, IRAÍ DE MINAS"
